Which of the following colours would make you appear the slimest? |Black|White|Pink|Orange|Science|1
What is classified by the A B O system?|Blood|Skin Colour|Fingerprints|Genetics|Science|1
What is the loudest animal on earth?|Blue whale|Cricket|Human|Howler monkey|Science|1
What is the name of the small tracking file left by websites on your computer?|Cookie|Worm|Spider|Trojan|Tech|1
What can't a Giraffe do?|cough|run|sleep|hear|Science|1
An Aberdeen Angus is a type of what?|Cow|Dog|Pig|Plant|Science|1
What is the chemical symbol for Chromium?|Cr|Ch|Kr|Cm|Science|1
What was the name of the supercomputer that defeated chess master Garri Kasparov in 1997?|Deep Blue|Deep Thought|Deep Waters|Deep End|Tech|1
Which of the following animals is believed to be the first to be domesticated?|Dog|Cat|Cow|Rabbit|Science|1
What does a Joule unit measure?|Energy|Work|Pressure|Light|Science|1
A tortoiseshell cat is most likely what?|Female|Deaf|Blind|Male|Science|1
Pyrophobia is the fear of what?|Fire|Thunder|Skyscrapers|Plastic|Science|1
According to Newton, mass times acceleration is equal to what?|Force|Power|Velocity|Torque|Science|1
What does a Hertz unit measure?|Frequency|Energy|Pressure |Radioactivity|Science|1
If you had rubella what would you have caught?|German measles|Chicken Pox|Whooping cough|Mumps|Science|1
Which country introduced the worlds first diesel locomotive in 1912?|Germany|United Kingdom|Unites States|France|Science|1
Which of the following is a metal that will not rust?|Gold|Silver|Nickel|Zinc|Science|1
Alopecia describes a person with a lack of what?|Hair|Red blood cells|teeth|Memory|Science|1
Christopher Cockerel invented what?|Hovercraft|Cats Eyes on the road|Helecopter|Catamaran  |Science|1
Which is the largest planet in our solar system?|Jupiter|Saturn|Uranus|Earth|Science|1
Where in your body is your patella?|Knee|Elbow|Neck|Foot|Science|1
Where in the body is the Patella?|Knee|Shoulder|Hip|Skull|Science|1
Which of the following metals is in a liquid state at room temperature|Mercury|Uranium|Sodium|Tungsten|Science|1
What is the chemical symbol for Sodium?|Na|N|So|S|Science|1
Which is the most common gas in the atmosphere?|Nitrogen|Oxygen|Helium|Carbon Dioxide|Science|1
What is the most common blood type in humans?|O|A|A+|A-|Science|1
What is not a primary colour?|orange|red|yellow|blue|Science|1
What do botanists study?|Plants|Biology|Dentistry|Fossils|Science|1
K is the chemical symbol for which element?|Potassium|Chromium|Sodium|Carbon|Science|1
What plant does the Colorado beetle attack?|Potato|Carrot|Cabbage|Lettuce|Science|1
Mammals of the Order Marsupialia have what unique feature?|Pouches|Night vision|Webbed feet|Powerful legs|Science|1
What does a Pascal unit measure?|Pressure|Light|Radioactivity|Heat|Science|1
Na is the chemical symbol for which element?|Sodium|Nitrogen|Potassium|Neon|Science|1
With which name do we refer to a male cat?|Tomcat|Bobcat|Topcat|Fleabag|Science|1
John Logie Baird is credited with which invention?|TV|Radio|Telephone|Gramaphone|Science|1
What is the hottest planet in our solar system?|Venus|Mercury|Mars|Earth|Science|1
Tim Berners-Lee is known as the inventor of what?|World Wide Web|Apple Computers|Computer Mouse|Email|Tech|1
Which plant gives absynthe its hallucinogenic properties?|wormwood|holly|mistletoe|juniper|Science|1
Which temperature has the same value in degrees in both centigrade and Fahrenheit?|-40|0|37|-273|Science|2
How many moons does Venus have?|0|1|2|3|Science|2
What percentage of US dogs are overweight?|40%|80%|60%|10%|Science|2
How many feet in a fathom?|6|8|12|36|Science|2
In computing how many bits make one byte?|8|16|12|4|Science|2
How many arms does a squid have?|10|8|6|12|Science|2
How many sides does a dodecagon have?|12|10|20|22|Science|2
What was the number of the last Apollo mission?|17|13|29|14|Science|2
How many moons does Saturn have?|18|8|28|48|Science|2
On average, how many hours a day does a Koala bear spend sleeping?|22|2|12|8|Science|2
How many miles must one walk in order to burn off a pound of fat?|34|4|14|64|Science|2
According to Guinness what is the record number of children borne by one woman?|69|26|43|88|Science|2
How many nuclear power plants are there in the USA?|109|59|209|509|Science|2
How many chemical elements are there?|112|212|312|412|Science|2
How many litres are there in a barrel of oil?|159|59|29|189|Science|2
The first robot was introduced in which year?|1921|1941|1951|1891|Science|2
The Bikini was a concept by Louis Réard, but in which year?|1946|1966|1926|1906|Science|2
The first working computer mouse was developed by Douglas Engelbart in which year?|1963|1973|1983|1993|Tech|2
The LCD or Liquid Crystal Display was first developed by James Fergason in which year?|1971|1981|1961|1951|Science|2
The world's firsr pocket calculator was invented by the Sharp Corporation in which year?|1971|1981|1991|1961|Science|2
In which year did Ernő Rubik invent the Rubik's cube?|1974|1964|1984|1954|Science|2
The first Mobile phone was invented by Bell Labs in which year?|1977|1987|1982|1972|Science|2
The Compact Disc was first developed by Philips Electronics and Sony Corp and released in which year?|1980|1985|1990|1975|Science|2
DNA fingerprinting was first explained to the world by Alec Jeffreys in which year?|1985|1975|1965|1995|Science|2
In which year was the satellite Galileo launched?|1989|1979|1999|1969|Science|2
In which year did Tim Berners-Lee introduce the phrase World Wide Web?|1990|1985|1995|1980|Tech|2
How many muscles are there in an elephants trunk?|40,000|4,000|400|40|Science|2
How many feet long was the largest Blue Whale ever seen?|110 ft|55 ft|210 ft|550 ft|Science|2
What speed can a human reach in free fall?|155 miles per hr|225 miles per hr|55 miles per hour|355 miles per hour|Science|2
The first ballpoint pen was invented by Laszlo Biro in which decade?|1930s|1950s|1960s|1910s|Science|2
The world's first microwave oven was built and demonstrated by Percy Spencer in which decade?|1940s|1960s|1970s|1980s|Science|2
In which decade did the World Health Organisation declare Smallpox eradicated?|1970s|1960s|1980s|1950s|Science|2
What generation is the so-called EDGE technology?|2.75G|2.5G|2G|3G|Science|2
On average, how long does a giraffe sleep each day?|20 min|2 min|2 hours|20 hours|Science|2
How much taller is the Eiffel tower in the summertime?|6 inches|6 feet|6 yards|0 inches|Science|2
What is the sum of the internal angles in a hexagon?|720 degrees|360 degrees|1080 degrees|540 degrees|Science|2
For how long is a dog pregnant?|9 Weeks|9 Days|9 Months|9 Fortnights|Science|2
What are Lanthanides?|A block of elements in the periodic table|Mountains on Earth|Mountains on the Moon|Bacterium|Science|2
In which continent did the ostrich originate?|Africa|Australia|North America|Asia|Science|2
Which of the following insects requires no sleep?|Ant|Cockroach|Termite|Bee|Science|2
What part of the body does a turtle use to breathe?|Anus|Belly|Shell|Mouth|Science|2
What can you see with Kirlian photography?|aura|bones|blood cells|atoms|Science|2
Animals of the Ursidae family are what?|Bears|Dogs|Apes|Horses|Science|2
What colour skin does a polar bear have?|Black|White|Pink|Grey|Science|2
What is an Ishihara test used for? |Blindness|Pregnancy|Diabetes|Deafness|Science|2
Cats are born with which colour eyes?|Blue|Grey|Brown|Red|Science|2
What colour of tongue does the chow breed of dog have?|Blue|Red|Pink|Black|Science|2
What colour is lobster blood?|Blue|Red|Clear|Yellow|Science|2
What colour is octopus blood?|blue|red|green|yellow|Science|2
What are bactrians and dromedaries?|Camels|Elephants|Bears|Sloths|Science|2
Which element is present in all organic compounds?|Carbon|Calcium|Copper|Californium|Science|2
What type of animal is considered good luck to have living at a theatre?|Cat|Dog|Bird|Mouse|Science|2
A blue Orpington is a breed of which animal?|Chicken|Cat|Cow|Horse|Science|2
Which of the following animals has the best memory?|Chimpanzee|Elephant|Donkey|Rhino|Science|2
What did John Harrison invent in 1757?|chronometer|parking meter|taxi meter|thermometer|Science|2
What was not the name of a US space mission?|Colombus|Galileo|Cassini|Magellan|Science|2
Which beetle loves potatoes?|Colorado|Florida|Utah|Oregon|Science|2
What did Douglas Engelbart invent in 1963?|Computer Mouse|Pocket Calculator|Email|Mobile Phone|Tech|2
What makes up 99.9% of the universe?|dark energy|H2O|stars|quarks|Science|2
When cats have blue eyes they are also most likely what?|Deaf|Female|Male|Blind|Science|2
A wapiti is a what?|Deer|Monkey|Bat|Rat|Science|2
What kind of animal is a Lurcher?|Dog|Reptile|Fish|Bird|Science|2
Cynophobia is the fear of what?|Dogs|China|The Dark|Spiders|Science|2
Which of the following insects can fly at a speed of around 60 mph?|Dragonfly|Mosquito|Hornet|Bee|Science|2
Which of the following mammals cannot jump?|Elephant|Giraffe|Hippo|Rhino|Science|2
What was the name of the first digital computer?|ENIAC|MANIAC|PONTIAC|NICKNACK|Tech|2
Where in your body would you find the rods and cones?|Eyes|Ears|Fingers|Lungs|Science|2
Which European country has the most nuclear power plants?|France|Russia|GB|Germany|Science|2
Which type of bomb was invented by Edward Teller and Stanislaw Ulam in 1952?|Fusion|Fission|Bouncing|Napalm|Science|2
Who said "nature abhors a vacuum"?|Galileo|Einstein|Aristotle|Newton|Science|2
Which European country has sent the most people into space?|Germany|United Kingdom|Italy|Bulgaria|Science|2
Where in Europe is the Barbary ape most likely found?|Gibralta|Greece|Bulgaria|Portugal|Science|2
Which of the following animals are not rodents?|Hedgehogs|Rats|Gophers|Chipmunks|Science|2
What does a 'Hippophagic' eat?|horse meat|dog meat|cat meat|whale meat|Science|2
Ir is the chemical symbol for which element?|Iridium|Iron|Iodine|Iritum|Science|2
What is a bird’s ‘gizzard’?|It’s second stomach|It's beak|It's tail feather|It's distinctive colour|Science|2
What is the chemical symbol for Potassium?|K|P|Po|Ka|Science|2
What are young squirrels called?|Kittens|Pups|Kids|Ankle biters|Science|2
What are baby beavers called?|Kittens|Pups|Cubs|Pests|Science|2
Mg is the chemical symbol for which element?|Magnesium|Manganese|Molybdenum|Tungsten|Science|2
Mn is the chemical symbol for which element?|Manganese|Magnesium|Molybdenum|Tungsten|Science|2
What is the scientific name for laughing gas?|Nitrous oxide|Carbon dioxide|Sulphur dioxide|Nitrous dioxide|Science|2
What colour is an aircraft's black box?|Orange|Red|White|Black|Science|2
With which name do we refer to a female cat?|Queen|Doe|Bitch|Kitty|Science|2
What does a Becquerel unit measure?|Radioactivity|Energy|Pressure|Frequency|Science|2
Which of the following animals can last the longest without water?|Rat|Camel|Human|Goat|Science|2
The common cold is what kind of virus?|Rhino|Leo|Avian|Pisces|Science|2
What is the chemical symbol for Antimony?|Sb|Ti|T|Sn|Science|2
Which of the following is a theory in physics?|Schrodinger's Cat|Schrodinger's Rat|Schrodinger's Hat|Schrodinger's Bat|Science|2
What was not the name of a US space mission?|Scout|Mariner|Ranger|Pioneer|Science|2
What did Otto Frederick Rohwedder invent in 1928 that changed the world forever?|Sliced bread|RADAR|The refrigerator|The television|Science|2
What does an OLF unit measure?|smell|taste|light |heat|Science|2
What is the chemical symbol for Tin?|Sn|Ti|T|Sb|Science|2
On the Mohs scale the hardest substance is diamond - what's the softest?|Talcum Powder|Wheat Flour|Sugar|Skin dust|Science|2
What is the chemical symbol for Titanium?|Ti|Sn|T|Sb|Science|2
Ti is the chemical symbol for which element?|Titanium|Tin|Thorium|Thulium|Science|2
Which part of the human body contains the most gold?|Toenails|Fingernails|Hair|Skin|Science|2
W is the chemical symbol for which element?|Tungsten|Magnesium|Molybdenum|Manganese|Science|2
Which planet in the Solar System is closest in size to Earth? |Venus|Mercury|Mars|Uranus|Science|2
What was the name of Jurij Gagarin's space capsule?|Vostok I|MIR|Sojus II|Sputnik I|Science|2
Ergasiophobia is the fear of what?|Work|Flatulence|Odour|Belching|Science|2
Which plant gives absinthe its hallucinogenic properties?|wormwood|mandrake|agara|belladonna|Science|2
What kind of star is our sun?|Yellow Dwarf|Red Giant|Brown Dwarf|White Dwarf|Science|2
How many stomachs does a moth have?|0|1|32|102|Science|3
Which percentage of the worlds population has an I.Q. of 120 or more ?|12.50%|1.20%|25.50%|48.50%|Science|3
How many hearts does an earthworm have?|5|0|1|250|Science|3
How many 'arms' does a snowflake have?|6|5|8|9|Science|3
How many minutes does it take rays from the sun to reach the earth|8|6|10|12|Science|3
How many people have walked on the moon? |12|9|6|3|Science|3
How many inches to a cubit?|18|16|12|21|Science|3
How many brains does a leech have?|32|0|1|102|Science|3
How many gallons of water can a camel drink in 10 minutes?|35|5|15|25|Science|3
How many muscles does it take to move your hand?|35|5|15|65|Science|3
How many cubic feet are there in three cubic yards?|81|9|144|27|Science|3
How many years is 1,000,000 hours?|114|111|211|214|Science|3
How many sq metres was ENIAC, the worlds first electronic computer?|170|70|7|770|Tech|3
In which year was the ball point pen introduced?|1938|1958|1888|1908|Science|3
Ray Tomlinson sent the world's first email in which year?|1971|1981|1991|2001|Science|3
In which year was the first black tulip cultivated?|1986|1896|2006|1926|Science|3
How many hairs does the average human head have?|100,000|1,000,000|10,000|1,000|Science|3
Roughly how many glasses of milk can one cow produce in one year?|120,000|520,000|20,000|720,000|Science|3
What was the highest ever recorded temperature in the Libyan desert?|136 degrees Fahrenheit|180 degrees Fahrenheit|156 degrees Fahrenheit|236 degrees Fahrenheit|Science|3
What is the speed of light?|186,272 miles per second|84,272 miles per second|286,272 miles per second|1,188 ,272 miles per second|Science|3
In 1776 what was the average height of an Englishman?|5 ft 7 inches|5 ft 4 inches|6 foot|5 ft 1 inch|Science|3
How long does the light from the sun take to reach the earth?|8.5 min|8.5 hours|8.5 sec|8.5 days|Science|3
Bamboo plants can grow how many cm per day?|90cm|10cm|30cm|170cm|Science|3
What is the most common blood group in Europe?|A +|A -|B +|O -|Science|3
What does a nidoligist study?|Bird Nests|Waves|Clouds|Caves|Science|3
Which of these elements is the heaviest?|Caesium|Rubidium|Potassium|Sodium|Science|3
How many earths would fit inside the sun?|circa 1,000,000|circa 1,000|circa 10,000|circa 100,000|Science|3
Hypermetropic people are what?|far sighted|obese|underfed|moody|Science|3
Fredrick Sanger invented which life saver?|Insulin|Safety Pin|Inflatable Life Raft|Aspirin|Science|3
Which of the following is a bird AND a fruit?|Kiwi|Juju|Mango|Pear|Science|3
Which planet has the tallest mountain?|Mars|Earth|Jupiter|Venus|Science|3
What does the medical term dolent mean?|pain|fever|numb|internal|Science|3
Which of these is a name of a fish?|Parr|Aragon|Boleyn|Seymour|Science|3
What is the only food a cockroach wont eat?|pickle|snail|marshmellow|porridge|Science|3
What won't a cockroach eat?|pickles|porridge|curry|marmite|Science|3
Which planet has the most eccentric orbit?|Pluto|Mercury|Earth|Venus|Science|3
What is a Flemish Giant?|Rabbit|Star|Sprout|Mountain|Science|3
A 'bind' is a group of what?|salmon|crows|zebras|cobras|Science|3
Which planet has the most moons?|Saturn|Jupiter|Neptune|Uranus|Science|3
Which bird has a record 25,000 feathers?|Swan|Goose|Albatross|Stork|Science|3
Somatology is the study of what?|The Body|The Cosmos|Insects|Somalia|Science|3
Who invented the sub-machine gun in 1920?|Thompson|Gattling|Colt|Winchester|Science|3
Brontophobia is the fear of what?|Thunder|Skyscrapers|Elephants|The Dark|Science|3
Which VW auto was not named after a wind?|Touran|Passat|Scirocco|Bora|Science|3
A Blue Whale has a heart roughly the size of a what?|VW Beetle|Basketball|Grapefruit|Peanut|Science|3
Anemophobia is the fear of what?|Wind|Spiders|The Dark|Fire|Science|3
What is the more usual name for Roentgen Rays?|X Rays|Gamma Rays|Ultra Violet Rays|Magnetic Resonance|Science|3
How many holes are there on a ten pin bowling ball?|3|4|2|5|Sport|1
How many rings on the Olympic flag?|5|4|6|7|Sport|1
How many Olympic gold medals did mark Spitz win in Munich in 1972?|7|8|6|5|Sport|1
How many lanes does an Olympic swimming pool have?|8|6|10|12|Sport|1
How many rounds are there in a professional boxing title contest?|12|10|20|8|Sport|1
In badminton, how many points win a single game?|15|20|10|19|Sport|1
Which 1982 World Cup team featured the talents of Zico, Socrates and Falcao?|Brazil|Italy|Spain|Argentina|Sport|1
Which swimming stroke was not introduced to the Olympics until 1956?|Butterfly|Freestyle|Breaststroke|Doggy Style|Sport|1
Which country has Zinedine Zidane played for?|France|Italy|Spain|Brazil|Sport|1
In tennis, what name is given to winning the four major tournaments in a season?|Grand Slam|Outright|World Champion|Major Slam|Sport|1
Which of these is another name for a golf course?|Links|Pitch|Steps|Suite|Sport|1
Which tennis players nickname was 'The Rocket'?|Rod Laver|Fred Perry|Pete Sampras|John Newcombe|Sport|1
Which sport is played in Roland Garros?|tennis|rugby|football|polo|Sport|1
Which superstar was named 'The Great One'?|Wayne Gretsky|Rod Laver|Eddie Edwards|Dixie Dean|Sport|1
What type of sportsman was the toy Stretch Armstrong dressed as?|Wrestler|Boxer|Archer|Cricketer|Sport|1
How many Gold Medals did Jesse Owens win in the 1936 Berlin Olympics? |4|3|5|6|Sport|2
How many hulls are there on a Catamaran?|4|3|2|1|Sport|2
How many balls are used in a game of croquet?|4|2|8|1|Sport|2
How many players are there in a polo team?|4|2|8|16|Sport|2
How many times did cyclist Miguel Indurain win the Tour de France in the 1990s?|5|9|2|None|Sport|2
How many games make up a match in squash?|5|10|12|8|Sport|2
How many players of an ice hockey team can be on the ice at the same time?|6|5|7|8|Sport|2
How many disciplines make up the men’s gymnastics competition at the Olympics?|6|8|10|4|Sport|2
What is the minimum number of points needed to win a game of squash?|9|10|20|15|Sport|2
How many players in a baseball team?|9|11|15|7|Sport|2
What number shirt did Pele usually wear when playing for Brazil?|10|9|8|1|Sport|2
How many players are there in a Hockey team?|11|15|9|10|Sport|2
In American Football, how many players from one team are allowed on the grid at any one time?|11|15|10|12|Sport|2
How many minutes of play are there in an American football match?|60|90|120|150|Sport|2
In which year did tennis legend 'Rocket' Rod Laver win his last Grand Slam?|1969|1977|1981|1958|Sport|2
Which city hosted the 1992 summer Olympic games?|Barcelona|Atlanta|Moscow|Seoul|Sport|2
What did the dog named Pickles find?|Coupe Jules Rimet|Davis Cup|Federation Cup|F.A. Cup|Sport|2
"The ugliest salad bowl in the world" is the nickname for which trophy?|Davis Cup|F.A. Cup|Ryder Cup|Football World Cup|Sport|2
Wayne Gretzky was a superstar in which sport?|ice hochey|golf|tennis|boxing|Sport|2
Which tennis player has not lost four Wimbledon singles finals?|Ivan Lendl|Jimmy Connors|Boris Becker|Ken Rosewall|Sport|2
Who was the only tennis player to have won the US OPEN on three different surfaces?|Jimmy Conners |Roger Federer |Big Bill Tilden     |Andre Agassi|Sport|2
Mika Hakkinen was Formula 1 champion in 1998 and 1999 in which car?|McLaren-Mercedes|Ferrari|Renault|Benetton Ford|Sport|2
'El tri' is the nickname for which national football team? |Mexico|Brazil|Spain|Switzerland|Sport|2
Which summer Olympic Games were boycotted by most African countries?|Montreal 76|Moscow 80|Munich 72|USA 84|Sport|2
Jacky Ickx was a superstar in which sport?|motor racing|cycling|soccer|tennis|Sport|2
Every player in the Bulgarian national team at the 1994 Football World Cup had a name ending in which letters?|ov|ki|us|an|Sport|2
Which country has won a record four World Championships in mens field hockey?|Pakistan|Germany|Holland|Ireland|Sport|2
80% of all the footballs in the world are made in which country?|Pakistan|USA|Mexico|Australia|Sport|2
Who was the last man to win the Grand Slam in tennis?|Rod Laver|Bjorn Borg|Roger Federer|Ivan Lendl|Sport|2
Which stadium is named after a WW I flying ace?|Roland Garros|Giuseppe Meazza|Fratton Park|Bernabeu|Sport|2
Which city saw Steffi Graf win Olympic gold?|Seoul|Barcelona|Los Angeles|Moscow|Sport|2
'Wedel' is a term in which sport?|Skiing|Darts|Chess|Formula One|Sport|2
In golf what name is given to the No 3 wood?|Spoon|Knife|Fork|Ladel|Sport|2
Which woman thrashed her opponent 6-0 6-0 in the 1988 French Open final?|Stefi Graf|Venus Williams|Billy Jean King|Virginia Wade|Sport|2
What weighs 4lb 6oz at the Olympics?|The Discuss|The Javelin|The Olympic Torch|The Medals (Gold, Silver, Bronze)|Sport|2
Which football world cup had the highest average attendance figures?|USA 94|Brazil 50|England 66|Italy 90|Sport|2
If a golf hole is 130 yards long, what would its par be?|3|2|4|5|Sport|3
How many laps are completed towin a speedway race?|4|5|6|10|Sport|3
How many baseball gloves can be made with the leather from one cow?|5|1|25|55|Sport|3
How old was Boris Becker when he won his first Wimbledon singles title?|17|16|15|18|Sport|3
How many Wimbledon titles did Billie Jean King win?|20|30|10|5|Sport|3
How many laps are run in a 10000-metre track race?|25|20|30|35|Sport|3
In which year were the summer olympic games in Berlin? |1936|1932|1942|1948|Sport|3
In which year were the summer olympic games in Montreal? |1976|1980|1974|1978|Sport|3
In which year were the summer olympic games in Moscow?|1980|1982|1978|1976|Sport|3
Countries from which continent boycotted the 1976 summer olympics in Montreal?|Africa|Europe|Asia|South  America|Sport|3
Who was the first black woman to win both the US Open and Wimbledon?|Althea Gibson|Venus Williams|Shirley Fry|Serena Williams|Sport|3
Who is not an accomplished fencer?|Arnold Schwarzenegger|Gene Wilder|Elijah Wood|Antonio Banderas|Sport|3
Which sport do the Minnesota Twins play?|Baseball|Ice Hiockey|Basketball|Football|Sport|3
Who was the first american to win the mens singles title at Wimbledon?|Big Bill Tilden|Donald Budge|Jack Kramer|Bobby Riggs|Sport|3
Which NHL superstar had the nickname 'The Golden Jet'?|Bobby Hull|Bobby Orr|Gordie Howe|Stan Mikita|Sport|3
Figure skating champion Elvis Stojko was from which country?|Canada|Russia|USA|Bulgaria|Sport|3
Who was the captain of Brazil when they won the 1970 football world cup?|Carlos Alberto|Pele|Romario|Socrates|Sport|3
Eddy Merckx was a superstar in which sport?|cycling|soccer|tennis|baseball|Sport|3
Who has a black belt in judo?|David Lee Roth|Bill Gates|David Beckham|Prince Charles|Sport|3
Nine time Olympic gold medal winner Paavo Nurmi was from which country?|Finland|Russia|India|Hungary|Sport|3
Juan Manuel Fangio was a superstar in which sport in the 1950s?|formula one|tennis|baseball|soccer|Sport|3
In which sport does one compete for the Stanley Cup?|ice hockey|polo|golf|squash|Sport|3
Which poem greets contestants to centre court Wimbledon?|If|All the worlds a stage|The road not taken|A dream within a dream|Sport|3
Who does not have a black belt in karate?|Jennifer Lopez|Sharon Stone|Chuck Norris|Guy Ritchie|Sport|3
What was the name of the mascot bear at the 1980 summer Olympic games in Moscow?|Mischa|Olga|Igor|Nikita|Sport|3
Which NHL hockey team has won the most Stanley Cups?|Montreal Canadiens|Toronto Maple Leafs|Boston Bruins|New York Rangers|Sport|3
At which Formula One circuit would one find the 'Lesmo Bend'?|Monza|Circuit Gilles Villeneuve|Hockenheimring|Silverstone|Sport|3
Speed skating originated in which country?|Netherlands|Canada|Norway|Russia|Sport|3
Which professional sport awards the Lady Byng Memorial Trophy each year for the 'Most Gentlemanly Player'?|NHL|NFL|PGA|NBA|Sport|3
'Nati' is the nickname for which countrys football team?|Switzerland|South Korea|Holland|Mexico|Sport|3
Gossima was the original name for which sport?|Table Tennis|Lawn Tennis|Badminton|Snooker|Sport|3
Lew Hoad was a superstar in which sport in the 1950s?|tennis|ice hockey|baseball|soccer|Sport|3
A 'Miller' is a move in which sport?|Trampolining|Diving|Chess|Ice Hockey|Sport|3
Which superstar wore the number 99 ?|Wayne Gretzky|Zidane|Dixie Dean|Sebastian Coe|Sport|3
What is the main solid ingredient of Alphabet soup?|Pasta|Rice|Potato|Egg|Food & Drink|1
How many cups of tea does the average English person drink a day?|4|2|8|16|Food & Drink|2
How many frogs does the average Frenchmen eat a year?|4|1|24|88|Food & Drink|2
Since the late 1980s what is the newest Smartie colour?|blue|pink|yellow|green|Food & Drink|2
The name of which island is also an orange liquor?|Curacao|Ibiza|Grenada|Anguilla|Food & Drink|2
In which country does 'Pivo' mean beer?|Czech Rep|Portugal|Greece|France|Food & Drink|2
Which four letters on a bottle of French wine indicate it is sweet?|DOUX|VOUX|FOUX|SOUX|Food & Drink|2
Where is the cordon bleu school of cooking?|Paris|Lyon|Brussels|Amsterdam|Food & Drink|2
The letters TGFOP can be found on what?|tea|cigars|silver|caviar|Food & Drink|2
How many coffee beans are said to be in every cup of Nescafe?|43|33|53|63|Food & Drink|3
How many bottles of wine does the average Frenchman drink a year?|140|240|70|370|Food & Drink|3
Which food means 'immortal' when translated?|ambrosia|curry|pizza|nectar|Food & Drink|3
Which drink is named after a royal family?|Bourbon|Vodka|Rum|Tequila|Food & Drink|3
In which country does 'Sor' mean beer?|Hungary|Portugal|Greece|Czech Rep|Food & Drink|3
How many summer Olympic games were cancelled because of World War 2?|2|1|0|3|Games|1
How many games must you win to win a normal set in tennis?|6|8|10|5|Games|1
How long is a regulation soccer game?|90 Minutes|60 Minutes|120 Minutes|30 Minutes|Games|1
In which game are "Staunton" pieces used?|Chess|Poker|Cribbage|Bridge|Games|1
If you are playing Southern Cross, you are playing a form of which game?|Poker|Cribbage|Bridge|Backgammon|Games|1
In which game might a person have a "full house"?|Poker|Cribbage|Bridge|Backgammon|Games|1
How many stones does a backgammon player have?|15|12|13|17|Games|2
If you "peg out" what game are you playing?|Cribbage|Bridge|Backgammon|Chess|Games|2
Which of the following is not one of the train stations on a Monopoly board?|Paddington|Fenchurch Street |Marylebone Street|Kings Cross|Games|2
If you're killing a goomba, what game are you playing?|Super Mario|Doom|Sonic the Hedgehog|Quake|Games|2
How many Jack's eyes are visible in a standard pack of playing cards?|12|16|8|4|Games|3
How many eyes are there in a deck of cards?|42|36|38|40|Games|3
How many white dots in a traditional Pacman arcade game ?|240|200|140|100|Games|3
Complete the saying: Every dog has his ___|Day|Week|Bone|Night|Language|1
The names of the days of the week in English have their origins with Pagan gods from which mythology?|Norse|Celtic|Greek|Roman|Language|1
How many letters does the longest word in the English language have?|45|25|75|115|Language|2
What colour is viridian?|green|yellow|red|blue|Language|2
What is the most commonly used word in English conversation?|I|it|you|at|Language|2
What is kept in a grimoire?|magic spells|butterflies|cigars|stamps|Language|2
Which of the following is not a surname in the USA?|Q|J|F|W|Language|2
What is the opposite of the orient?|the occident|the ocrident|the oricrent|the arient|Language|2
How many letters are there in the Hawaiin alphabet?|12|6|26|126|Language|3
How many different languages were spoken in the former Soviet Union?|149|49|29|229|Language|3
Voetbal means football in which European language?|Dutch|German|Polish|Bulgarian|Language|3
Jalkapallo means football in which European language?|Finnish|Albanian|Hungarian|Greek|Language|3
Podos Fairo means football in which European language?|Greek|Italian|Spanish|Portugese|Language|3
What is a Big Mac called in Japan?|Makudonaldo|Big Mac|Mikadomako|Bigimaki|Language|3
Pilka Nozna means football in which European language?|Polish|Russian|Swedish|Portugese|Language|3
How does one communicate in the language called Todomo?|touching|words|sign language|whistling|Language|3
How does one communicate in the language called Gogo?|words|touching|whistling|sign language|Language|3
How many self portraits did Rembrandt paint?|62|462|12|262|Literature|2
How many paintings did Van Gogh sell in his lifetime?|1|2|6|11|Literature|3
How many times a day does the average American open the fridge door?|22|6|44|99|Miscellaneous|2
How many articles of clothing does the average American male buy for himself each year?|35|15|5|55|Miscellaneous|3
How many instruments accompany someone singing a cappella?|0|1|2|3|Music|1
How many ways did Paul Simon claim there were to leave your lover?|50|40|30|20|Music|1
In which year did the original Woodstock Festival take place?|1969|1972|1966|1978|Music|1
Which year is a Prince album?|1999|1984|2001|1969|Music|1
Who sang the Bond theme song 'The Living Daylights'?|A-Ha|Duran Duran|Wings|Tina Turner|Music|1
Which animal was a hit for Fleetwood Mac?|Albatross|Butterfly|Hyena|Giraffe|Music|1
What was a hit for Madness?|Baggy Trousers|Jeans On|Angst In My Pants|Necktie|Music|1
Which way was a hit for Gerry Rafferty?|Baker Street|Boulevard of broken dreams|2120 South Michigan Avenue|Thunder Road|Music|1
Which singer was born Robert Zimmerman?|Bob Dylan|Eric Clapton|Simon Le Bon|Bob Seger|Music|1
Who sang the Bond theme song 'Nobody Does It Better'?|Carly Simon|Sheena Easton|Tina Turner|Nancy Sinatra|Music|1
Which girl was a Simon and Garfunkel hit?|Cecilia|Roxanne|Gloria|Angie|Music|1
What was a hit for the Police?|De Do Do Do, De Da Da Da|Da Doo Ron Ron|Zip A Dee Doo Dah|Do Wah Diddy Diddy |Music|1
Who sang the Bond theme song 'A View To A Kill'?|Duran Duran|A-Ha|Garbage|Tom Jones|Music|1
What is Marshall Mathers stage name?|Eminem|Ice-T|Ice Cube|Grandmaster Flash|Music|1
What were the Beatles called in the early 1960s?|Fab Four|Four Tops|Pre Fabs|Four Seasons|Music|1
What was the title of the Beatles first number one hit in the UK?|From me to you|Help|Yesterday|A hard days night|Music|1
Which famous brothers are members of the band Oasis?|Gallagher|Everly|Moore|Reid|Music|1
